,Time
cell_1215,0.09593341
cell_1216,0.101443335
cell_1217,0.098582655
cell_1218,0.10592563
cell_1219,0.102995455
cell_1220,0.10540859
cell_1221,0.10368638
cell_1222,0.115724996
cell_1223,0.14744534
cell_1224,0.15005772
cell_1225,0.14622012
cell_1226,0.14334112
cell_1227,0.13730957
cell_1228,0.13294959
cell_1229,0.14056623
cell_1230,0.13862272
cell_1231,0.14319020000000002
cell_1232,0.14452012
cell_1233,0.15006201
cell_1234,0.1392453
cell_1235,0.14494473
cell_1236,0.14757472
cell_1237,0.14106753
cell_1238,0.14112249
cell_1239,0.13639219
cell_1240,0.13631119
cell_1241,0.14034434
cell_1242,0.12755956
cell_1243,0.10605767
cell_1244,0.106953755
cell_1245,0.100634344
cell_1246,0.10665247
cell_1247,0.10140413
cell_1248,0.10553132
cell_1249,0.125433
cell_1250,0.12363356
cell_1251,0.13432097
cell_1252,0.13935396
cell_1253,0.14077356
cell_1254,0.133743
cell_1255,0.13114524
cell_1256,0.1191765
cell_1257,0.11776698
cell_1258,0.10824112
cell_1259,0.093600586
cell_1260,0.0730802
cell_1261,0.06743052
cell_1262,0.06468614
cell_1263,0.04718503
cell_1264,0.052570954
cell_1265,0.016280278999999998
cell_1266,0.020659886000000002
cell_1267,0.04744501
cell_1268,0.06040778
cell_1269,0.07574086
cell_1270,0.07917302
cell_1271,0.09953438
cell_1272,0.10678487
cell_1273,0.10179692
cell_1274,0.086024106
cell_1275,0.07244508
cell_1276,0.05311325
cell_1277,0.027202332000000003
cell_1278,0.035887845
cell_1279,0.037055776
cell_1280,0.045612767
cell_1281,0.04279964
cell_1282,0.040065065
cell_1283,0.082529046
cell_1284,0.0804763
cell_1285,0.076991476
cell_1286,0.07456491
cell_1287,0.077313885
cell_1288,0.081164606
cell_1289,0.08241663
cell_1290,0.088937044
cell_1291,0.08715009
cell_1292,0.091538124
cell_1293,0.077706456
cell_1294,0.065478116
cell_1295,0.06008653
cell_1296,0.061941422999999995
cell_1297,0.049089648
cell_1298,0.047306944000000004
cell_1299,0.047741096
cell_1300,0.049107548
cell_1301,0.052843373
cell_1302,0.05632775
cell_1303,0.04588877400000001
cell_1304,0.05651919
cell_1305,0.058648378
cell_1306,0.07503721
cell_1307,0.08928296
cell_1308,0.09540712
cell_1309,0.10348623
cell_1310,0.11269017
cell_1311,0.12173618
cell_1312,0.121937916
cell_1313,0.056453685999999996
cell_1314,0.05401088
cell_1315,0.053403713
cell_1316,0.05295914
cell_1317,0.047994695999999996
cell_1318,0.04677651
cell_1319,0.050049905
cell_1320,0.056080338
cell_1321,0.059758913
cell_1322,0.060653713
cell_1323,0.062125564
cell_1324,0.09782963
cell_1325,0.096030734
cell_1326,0.09416202
cell_1327,0.09568383
cell_1328,0.09269662
cell_1329,0.09669889
cell_1330,0.10088778
cell_1331,0.10366277
cell_1332,0.10632269999999999
cell_1333,0.12221051
cell_1334,0.058070455
cell_1335,0.058256667000000005
cell_1336,0.05945079
cell_1337,0.060174443
cell_1338,0.059672214
cell_1339,0.05878571
cell_1340,0.05883217
cell_1341,0.051948093
cell_1342,0.048193343
cell_1343,0.043083015999999995
cell_1344,0.030077173999999998
cell_1345,0.03148367
cell_1346,0.033156306
cell_1347,0.036466338
cell_1348,0.043690775
cell_1349,0.049552225
cell_1350,0.052805505999999995
cell_1351,0.051173962999999996
cell_1352,0.05301591
cell_1353,0.0527174
cell_1354,0.10307675
cell_1355,0.10286565
cell_1356,0.10785186
cell_1357,0.11441559999999999
cell_1358,0.108300135
cell_1359,0.113144115
cell_1360,0.12330641
cell_1361,0.11793368
cell_1362,0.120464295
cell_1363,0.11131528
cell_1364,0.050348005999999994
cell_1365,0.060221776
cell_1366,0.052490022000000004
cell_1367,0.055469766
cell_1368,0.06745533
cell_1369,0.07782992
cell_1370,0.065311834
cell_1371,0.07441256
cell_1372,0.07386856
cell_1373,0.07961463
cell_1374,0.06187891
cell_1375,0.055123843
cell_1376,0.06419733
cell_1377,0.06768509
cell_1378,0.08324065
cell_1379,0.09143656
cell_1380,0.09382822
cell_1381,0.12046216400000001
cell_1382,0.114699155
cell_1383,0.11046938
cell_1384,0.14192873
cell_1385,0.1452904
cell_1386,0.14070503
cell_1387,0.13393755
cell_1388,0.13614534
cell_1389,0.12908348
cell_1390,0.11216731
cell_1391,0.09709698
cell_1392,0.10034068
cell_1393,0.09791885
cell_1394,0.061269872
cell_1395,0.05454061599999999
cell_1396,0.059561699999999995
cell_1397,0.046909537
cell_1398,0.04834919
cell_1399,0.04348276
cell_1400,0.043512832
cell_1401,0.037562437000000004
cell_1402,0.05208118
cell_1403,0.051776495
cell_1404,0.0765077
cell_1405,0.079113714
cell_1406,0.0787048
cell_1407,0.07907103
cell_1408,0.077014044
cell_1409,0.08004144
cell_1410,0.07943428
cell_1411,0.07390107
cell_1412,0.07295214
cell_1413,0.069639176
cell_1414,0.051315427000000004
cell_1415,0.054928068
cell_1416,0.05749835
cell_1417,0.060179785
cell_1418,0.06248779
cell_1419,0.06719968
cell_1420,0.06975634
cell_1421,0.07428158
cell_1422,0.073957205
cell_1423,0.0797982
cell_1424,0.07471835
cell_1425,0.04058939
cell_1426,0.040523827000000005
cell_1427,0.042979855
cell_1428,0.046920452
cell_1429,0.053235199999999996
cell_1430,0.06398189
cell_1431,0.080725916
cell_1432,0.08847812
cell_1433,0.09082607
cell_1434,0.09438382
cell_1435,0.13871281
cell_1436,0.12973247
cell_1437,0.121669926
cell_1438,0.11820786400000001
cell_1439,0.113839336
cell_1440,0.116014235
cell_1441,0.08149356
cell_1442,0.081156075
cell_1443,0.06889212
cell_1444,0.067376785
cell_1445,0.05083651
cell_1446,0.047582547999999995
cell_1447,0.047268387
cell_1448,0.046207275
cell_1449,0.047544513
cell_1450,0.044267118
cell_1451,0.0452679
cell_1452,0.045054674
cell_1453,0.042923868
cell_1454,0.047753446
cell_1455,0.030426681
cell_1456,0.028140573
cell_1457,0.020290375
cell_1458,0.037337012999999995
cell_1459,0.038582236
cell_1460,0.048155624
cell_1461,0.045185585
cell_1462,0.049488354000000005
cell_1463,0.05062856
cell_1464,0.05093305
cell_1465,0.13218027
cell_1466,0.1340761
cell_1467,0.13409314
cell_1468,0.13212682
cell_1469,0.13156521
cell_1470,0.124677025
cell_1471,0.120273665
cell_1472,0.11479143
cell_1473,0.10321245
cell_1474,0.09952815599999999
cell_1475,0.08875607
cell_1476,0.08866528
cell_1477,0.09014810000000001
cell_1478,0.084861055
cell_1479,0.08368952
cell_1480,0.08332250000000001
cell_1481,0.08131382599999999
cell_1482,0.07574317
cell_1483,0.07509033
cell_1484,0.07708274
cell_1485,0.13788365
cell_1486,0.1388299
cell_1487,0.14095022
cell_1488,0.13431638
cell_1489,0.13291647
cell_1490,0.12825067
cell_1491,0.1390158
cell_1492,0.14111176
cell_1493,0.18446611
cell_1494,0.15364602
cell_1495,0.09294595
cell_1496,0.09586549
cell_1497,0.09286247
cell_1498,0.10332295
cell_1499,0.100362845
cell_1500,0.10541919
cell_1501,0.104495995
cell_1502,0.10159047
cell_1503,0.10098418599999999
cell_1504,0.095277
cell_1505,0.09833127
cell_1506,0.10068018
cell_1507,0.09770541
cell_1508,0.09922918
cell_1509,0.093626544
cell_1510,0.102508895
cell_1511,0.10089722
cell_1512,0.10066272
cell_1513,0.10654301
cell_1514,0.101961024
cell_1515,0.12590710000000002
cell_1516,0.13291448
cell_1517,0.13380129999999998
cell_1518,0.1328969
cell_1519,0.14400338
cell_1520,0.14566135
cell_1521,0.15087795
cell_1522,0.13915496
cell_1523,0.13781144
cell_1524,0.15499732
cell_1525,0.15182029
cell_1526,0.050816104
cell_1527,0.05411524
cell_1528,0.05658219
cell_1529,0.058884000000000006
cell_1530,0.080901586
cell_1531,0.09731848
cell_1532,0.09003001
cell_1533,0.11802535
cell_1534,0.119141474
cell_1535,0.11941637
cell_1536,0.027763477999999998
cell_1537,0.030383795
cell_1538,0.035136238
cell_1539,0.037939593
cell_1540,0.053416899999999996
cell_1541,0.059122447
cell_1542,0.06510758400000001
cell_1543,0.07015406
cell_1544,0.075711526
cell_1545,0.08036149
cell_1546,0.07705148
cell_1547,0.0792615
cell_1548,0.07947315
cell_1549,0.072241716
cell_1550,0.0705147
cell_1551,0.07342462
cell_1552,0.07406593
cell_1553,0.07632423
cell_1554,0.07501903
cell_1555,0.07443274
cell_1556,0.082943305
cell_1557,0.08294228
cell_1558,0.080800734
cell_1559,0.07328692
cell_1560,0.06877798
cell_1561,0.06079691
cell_1562,0.05357726
cell_1563,0.04898707
cell_1564,0.046918605
cell_1565,0.040913917
cell_1566,0.11372262
cell_1567,0.10432622
cell_1568,0.10161788
cell_1569,0.09604454
cell_1570,0.08512678
cell_1571,0.0650883
cell_1572,0.042034917000000005
cell_1573,0.020048091
cell_1574,0.017374716999999998
cell_1575,0.008338705
cell_1576,0.09634154
cell_1577,0.08801308
cell_1578,0.065560095
cell_1579,0.055228602
cell_1580,0.04482505
cell_1581,0.024645846000000003
cell_1582,0.012971627
cell_1583,0.0038318487
cell_1584,0.005882431800000001
cell_1585,0.0061950274
cell_1586,0.10825121
cell_1587,0.09360182
cell_1588,0.10031865
cell_1589,0.0950313
cell_1590,0.08835514
cell_1591,0.082781784
cell_1592,0.08247855
cell_1593,0.05759451
cell_1594,0.06329393
cell_1595,0.059236668
cell_1596,0.03811118
cell_1597,0.040527999999999995
cell_1598,0.04197422
cell_1599,0.042168092000000004
cell_1600,0.045294203
cell_1601,0.042108
cell_1602,0.0493462
cell_1603,0.05067316400000001
cell_1604,0.054162922999999995
cell_1605,0.05589558
cell_1606,0.11095432
cell_1607,0.11092286
cell_1608,0.11384989
cell_1609,0.11594617
cell_1610,0.10944068
cell_1611,0.11542289
cell_1612,0.10947076
cell_1613,0.10756677
cell_1614,0.11859811
cell_1615,0.11356164
cell_1616,0.018310454
cell_1617,0.018624023
cell_1618,0.01267534
cell_1619,0.008291183
cell_1620,0.0061168587
cell_1621,0.025880976
cell_1622,0.036944937000000004
cell_1623,0.04262024
cell_1624,0.049147088
cell_1625,0.055501225999999994
cell_1626,0.061298974000000006
cell_1627,0.07589535
cell_1628,0.08259314
cell_1629,0.08123779
cell_1630,0.08030273
cell_1631,0.08035259
cell_1632,0.07974546
cell_1633,0.074276395
cell_1634,0.08349453
cell_1635,0.09993126
cell_1636,0.10912249
cell_1637,0.029684553
cell_1638,0.039984986
cell_1639,0.048644762
cell_1640,0.05433304
cell_1641,0.05673356400000001
cell_1642,0.05842346
cell_1643,0.06075786
cell_1644,0.062055267000000004
cell_1645,0.06382336
cell_1646,0.068155706
cell_1647,0.15441303
cell_1648,0.16077664
cell_1649,0.16294849
cell_1650,0.14685242
cell_1651,0.16013117
cell_1652,0.1541409
cell_1653,0.14758606
cell_1654,0.16593327
cell_1655,0.16244365
cell_1656,0.15980963
cell_1657,0.12993406
cell_1658,0.12322901
cell_1659,0.12459293
cell_1660,0.12087465
cell_1661,0.11384629
cell_1662,0.11179377
cell_1663,0.10663902
cell_1664,0.10614046
cell_1665,0.10252423599999999
cell_1666,0.08716551
cell_1667,0.03467924
cell_1668,0.03310042
cell_1669,0.034879465
cell_1670,0.032042988
cell_1671,0.030371029
cell_1672,0.04068175
cell_1673,0.030262336
cell_1674,0.024852667000000002
cell_1675,0.029390952999999997
cell_1676,0.030260315
cell_1677,0.05710903
cell_1678,0.060374163
cell_1679,0.06742703
cell_1680,0.050800532
cell_1681,0.04311848
cell_1682,0.031016488
cell_1683,0.015329434
cell_1684,0.013690766000000002
cell_1685,0.03904662
cell_1686,0.054093674
cell_1687,0.042832308
cell_1688,0.047099724
cell_1689,0.06401953
cell_1690,0.069718875
cell_1691,0.07002276
cell_1692,0.07785257
cell_1693,0.07513367
cell_1694,0.07827138
cell_1695,0.07776676
cell_1696,0.076980606
cell_1697,0.038743395
cell_1698,0.044468272
cell_1699,0.049460832
cell_1700,0.046886000000000004
cell_1701,0.04711497
cell_1702,0.04708895
cell_1703,0.045950226
cell_1704,0.04420265
cell_1705,0.045810588
cell_1706,0.0451011
cell_1707,0.039003063
cell_1708,0.037747227
cell_1709,0.034126826
cell_1710,0.03046225
cell_1711,0.029927181
cell_1712,0.028194437000000003
cell_1713,0.026750056
cell_1714,0.025033887
cell_1715,0.024274534
cell_1716,0.023394715
cell_1717,0.11940659599999999
cell_1718,0.10936282
cell_1719,0.09783115
cell_1720,0.083937444
cell_1721,0.07530829
cell_1722,0.06024321
cell_1723,0.05728313
cell_1724,0.052686005999999994
cell_1725,0.05864908
cell_1726,0.069749825
cell_1727,0.07148726
cell_1728,0.1121282
cell_1729,0.11138275
cell_1730,0.09314725
cell_1731,0.09025465
cell_1732,0.08128932
cell_1733,0.07759385
cell_1734,0.07836466
cell_1735,0.07922273
cell_1736,0.07552425
cell_1737,0.07633045
cell_1738,0.13286738
cell_1739,0.12174855
cell_1740,0.10808203
cell_1741,0.11076016
cell_1742,0.1173748
cell_1743,0.10916632
cell_1744,0.11255332
cell_1745,0.10733127599999999
cell_1746,0.09884379
cell_1747,0.09258237
cell_1748,0.12347164
cell_1749,0.13184421
cell_1750,0.11746284
cell_1751,0.12666672
cell_1752,0.11626812
cell_1753,0.11897095
cell_1754,0.11664451
cell_1755,0.12084460000000001
cell_1756,0.13075934
cell_1757,0.11791896
cell_1758,0.05216083
cell_1759,0.05393739400000001
cell_1760,0.053961832
cell_1761,0.050018806
cell_1762,0.03887502
cell_1763,0.04073763
cell_1764,0.039581195
cell_1765,0.045698732
cell_1766,0.043745603
cell_1767,0.04091602
cell_1768,0.08746989999999999
cell_1769,0.08926647
cell_1770,0.08726753
cell_1771,0.089331605
cell_1772,0.0824015
cell_1773,0.0809181
cell_1774,0.079107694
cell_1775,0.07483506
cell_1776,0.07172007
cell_1777,0.06442433
cell_1778,0.43766686
cell_1779,0.43554154
cell_1780,0.46355525
cell_1781,0.47405340000000007
cell_1782,0.520781
cell_1783,0.5187276
cell_1784,0.5445008000000001
cell_1785,0.58032876
cell_1786,0.58471143
cell_1787,0.5801509
cell_1788,0.1304157
cell_1789,0.13604018
cell_1790,0.11172971
cell_1791,0.083196655
cell_1792,0.07203465
cell_1793,0.06608409400000001
cell_1794,0.02338087
cell_1795,0.02330012
cell_1796,0.013724676000000002
cell_1797,0.014200556000000001
cell_1798,0.13447131
cell_1799,0.13107948
cell_1800,0.12577543
cell_1801,0.12715854
cell_1802,0.11606035
cell_1803,0.11538186
cell_1804,0.10887495
cell_1805,0.12068897
cell_1806,0.11063197
cell_1807,0.10976101
cell_1808,0.10845385
cell_1809,0.10814279
cell_1810,0.10023085
cell_1811,0.10199357
cell_1812,0.096924014
cell_1813,0.096769735
cell_1814,0.09624645
cell_1815,0.09801808
cell_1816,0.09230841
cell_1817,0.110060014
cell_1818,0.027110022
cell_1819,0.029296465
cell_1820,0.03475383
cell_1821,0.03528524
cell_1822,0.04821914
cell_1823,0.049870383
cell_1824,0.05389018
cell_1825,0.054032646
cell_1826,0.055844765
cell_1827,0.057207678
cell_1828,0.064667284
cell_1829,0.11140250000000002
cell_1830,0.100171365
cell_1831,0.10139194
cell_1832,0.09400916
cell_1833,0.09191586
cell_1834,0.094407514
cell_1835,0.09044309
cell_1836,0.09753394
cell_1837,0.09996091
cell_1838,0.104712956
cell_1839,0.014600538
cell_1840,0.0039722514000000006
cell_1841,0.02038476
cell_1842,0.021092122
cell_1843,0.036256116
cell_1844,0.035517067
cell_1845,0.036554217
cell_1846,0.038954794
cell_1847,0.03962714
cell_1848,0.04140487
cell_1849,0.039689004
cell_1850,0.036629718
cell_1851,0.029652063
cell_1852,0.028765481000000002
cell_1853,0.029275622
cell_1854,0.030959148
cell_1855,0.030843047000000002
cell_1856,0.030949327999999998
cell_1857,0.031061785
cell_1858,0.02800167
cell_1859,0.10025912
cell_1860,0.08169363
cell_1861,0.068142466
cell_1862,0.059087053
cell_1863,0.03993868
cell_1864,0.034980137
cell_1865,0.034303244
cell_1866,0.024324377999999997
cell_1867,0.02197103
cell_1868,0.026528984
cell_1869,0.14309992
cell_1870,0.12948361
cell_1871,0.13356176
cell_1872,0.11286373400000001
cell_1873,0.12128385
cell_1874,0.100287266
cell_1875,0.091508195
cell_1876,0.103117004
cell_1877,0.09840229
cell_1878,0.09667439
cell_1879,0.13483137
cell_1880,0.1375645
cell_1881,0.13100326
cell_1882,0.13271104
cell_1883,0.11740794
cell_1884,0.1180634
cell_1885,0.1219963
cell_1886,0.12470685
cell_1887,0.118332185
cell_1888,0.11501167
cell_1889,0.13262223
cell_1890,0.12490430000000001
cell_1891,0.120989054
cell_1892,0.11715872599999999
cell_1893,0.12083575
cell_1894,0.12507598
cell_1895,0.12930247
cell_1896,0.12058131400000001
cell_1897,0.12919432
cell_1898,0.12947406
cell_1899,0.08952119
cell_1900,0.09358480599999999
cell_1901,0.10368255
cell_1902,0.10846808599999999
cell_1903,0.10752205599999999
cell_1904,0.09782618
cell_1905,0.10433174
cell_1906,0.10482648
cell_1907,0.10440410000000001
cell_1908,0.105867356
cell_1909,0.10697289
cell_1910,0.11205293
cell_1911,0.111149855
cell_1912,0.10418266
cell_1913,0.10654569400000001
cell_1914,0.1015288
cell_1915,0.10215716
cell_1916,0.10390903
cell_1917,0.10895946599999999
cell_1918,0.10737284
cell_1919,0.14709516
cell_1920,0.08710491
cell_1921,0.08413516
cell_1922,0.069271654
cell_1923,0.05878474
cell_1924,0.030499784
cell_1925,0.02701677
cell_1926,0.01682204
cell_1927,0.01435976
cell_1928,0.007580725
cell_1929,0.006503593
cell_1930,0.122886926
cell_1931,0.124632254
cell_1932,0.12639143
cell_1933,0.13495249
cell_1934,0.13465716
cell_1935,0.1265573
cell_1936,0.12902354
cell_1937,0.14298351
cell_1938,0.13832451
cell_1939,0.12526233
cell_1940,0.036682077
cell_1941,0.036793068
cell_1942,0.037508007
cell_1943,0.03916608
cell_1944,0.043052863
cell_1945,0.046030317
cell_1946,0.04917735
cell_1947,0.05125678
cell_1948,0.053245217000000004
cell_1949,0.06470647
cell_1950,0.038949742999999995
cell_1951,0.03850456
cell_1952,0.04493048
cell_1953,0.054315694000000005
cell_1954,0.058756188
cell_1955,0.06405859
cell_1956,0.07413604
cell_1957,0.0799416
cell_1958,0.082630195
cell_1959,0.08723134
cell_1960,0.07946879400000001
cell_1961,0.084068626
cell_1962,0.08997594
cell_1963,0.08890829
cell_1964,0.0920218
cell_1965,0.09370616
cell_1966,0.09570857
cell_1967,0.09800855
cell_1968,0.10233369
cell_1969,0.100690745
cell_1970,0.10513549
cell_1971,0.08986316
cell_1972,0.096368864
cell_1973,0.07837353
cell_1974,0.08451721
cell_1975,0.08550216
cell_1976,0.080097616
cell_1977,0.07632048
cell_1978,0.07682713
cell_1979,0.077882156
cell_1980,0.104477406
cell_1981,0.104095295
cell_1982,0.09829918
cell_1983,0.085141964
cell_1984,0.08237982
cell_1985,0.07596628
cell_1986,0.06916347
cell_1987,0.06350881
cell_1988,0.063880295
cell_1989,0.06563397
cell_1990,0.13474470000000002
cell_1991,0.12388798599999999
cell_1992,0.13690427
cell_1993,0.121935315
cell_1994,0.12009832
cell_1995,0.12789072
cell_1996,0.133555
cell_1997,0.126486
cell_1998,0.13419266
cell_1999,0.13294098
cell_2000,0.021014404
cell_2001,0.020332538
cell_2002,0.014862351000000001
cell_2003,0.041094099999999995
cell_2004,0.06797235
cell_2005,0.0763225
cell_2006,0.08329581
cell_2007,0.08555012
cell_2008,0.091371536
cell_2009,0.093181625
cell_2010,0.053879615
cell_2011,0.05901007
cell_2012,0.06225928
cell_2013,0.06326799
cell_2014,0.0648455
cell_2015,0.06470115
cell_2016,0.06460656
cell_2017,0.06968509
cell_2018,0.06871069
cell_2019,0.063209385
cell_2020,0.11411384
cell_2021,0.10564819
cell_2022,0.10055705
cell_2023,0.10164585
cell_2024,0.09816869
cell_2025,0.09841469
cell_2026,0.092923336
cell_2027,0.07156382
cell_2028,0.06017674
cell_2029,0.054515507000000005
cell_2030,0.047940373
cell_2031,0.09325616
cell_2032,0.0906735
cell_2033,0.093968414
cell_2034,0.09620699
cell_2035,0.09656205
cell_2036,0.09725413
cell_2037,0.10165655
cell_2038,0.1024387
cell_2039,0.10389656
cell_2040,0.09964297
cell_2041,0.144234
cell_2042,0.14634138
cell_2043,0.14265145
cell_2044,0.13536973
cell_2045,0.1449095
cell_2046,0.14104636
cell_2047,0.14732467
cell_2048,0.14522634
cell_2049,0.15567602
cell_2050,0.14815772
cell_2051,0.0774383
cell_2052,0.0753068
cell_2053,0.07125382
cell_2054,0.055794567
cell_2055,0.044031895999999994
cell_2056,0.034245536
cell_2057,0.018374104
cell_2058,0.015696635
cell_2059,0.014741617
cell_2060,0.0145036895
cell_2061,0.09431539
cell_2062,0.096900664
cell_2063,0.09915979
cell_2064,0.08870675
cell_2065,0.08546146
cell_2066,0.076933555
cell_2067,0.07425132
cell_2068,0.07249878
cell_2069,0.07446534
